,Unnamed: 0,unsat_SMILE,sat_SMILE,delta_H,nH2,pH2,heavy_atom_count,molar_mass,nOxygen,nNitrogen,nAromaticRings,nHBD
6702,6702,OC1(C=CCC1=O)C#N,OC1(CCCC1O)CN,86.41176875,4,6.150214039,9,123.111,2,1,0,1
6703,6703,OC1(C=CNC1=N)C#C,OC1(CCNC1N)CC,112.9713268,4,6.196727589,9,122.12699999999998,1,2,0,3
6704,6704,OC1(C=CNC1=N)C#N,OC1(CCNC1N)CN,83.36028138,4,6.149687078,9,123.115,1,3,0,3
6705,6705,OC1(C=CNC1=O)C#C,OC1(CCNC1O)CC,105.5595402,4,6.150214039,9,123.11099999999998,2,1,0,2
6706,6706,OC1(C=CNC1=O)C#N,OC1(CCNC1O)CN,71.72866,4,6.103874423,9,124.09899999999999,2,2,0,2
6707,6707,CC1(CC#C)CC1C#C,CC1(CCC)CC1CC,139.6359048,4,6.391744006,9,118.17899999999997,0,0,0,0
6708,6708,CC1(CC#C)CC1C#N,CC1(CCC)CC1CN,96.76148975,4,6.341708047,9,119.16699999999999,0,1,0,0
6709,6709,CC1(CC#C)NC1C#C,CC1(CCC)NC1CC,141.4225575,4,6.341708047,9,119.16699999999997,0,1,0,1
6710,6710,CC1(CC#C)NC1C#N,CC1(CCC)NC1CN,101.9855784,4,6.292449389,9,120.15499999999999,0,2,0,1
6711,6711,CC1(CC#C)OC1C#C,CC1(CCC)OC1CC,145.2170614,4,6.293001101,9,120.15099999999997,1,0,0,0
6712,6712,CC1(CC#C)OC1C#N,CC1(CCC)OC1CN,106.1417449,4,6.244493297,9,121.13899999999998,1,1,0,0
6713,6713,CC1(CC#N)CC1C#C,CC1(CCN)CC1CC,98.340728,4,6.341708047,9,119.16699999999999,0,1,0,0
6714,6714,CC1(CC#N)CC1C#N,CC1(CCN)CC1CN,56.77446838,4,6.292449389,9,120.155,0,2,0,0
6715,6715,CC1(CC#N)NC1C#C,CC1(CCN)NC1CC,101.9855784,4,6.292449389,9,120.15499999999999,0,2,0,1
6716,6716,CC1(CC#N)NC1C#N,CC1(CCN)NC1CN,61.867282,4,6.243950056,9,121.143,0,3,0,1
6717,6717,CC1(CC#N)OC1C#C,CC1(CCN)OC1CC,104.3892236,4,6.244493297,9,121.13899999999998,1,1,0,0
6718,6718,CC1(CC#N)OC1C#N,CC1(CCN)OC1CN,66.43762113,4,6.196727589,9,122.127,1,2,0,0
6719,6719,NC1(CC#N)CC1C#N,NC1(CCN)CC1CN,59.63954525,4,6.243950056,9,121.143,0,3,0,1
6720,6720,OC1(CC#C)CC1C#C,OC1(CCC)CC1CC,141.7940657,4,6.293001101,9,120.15099999999997,1,0,0,1
6721,6721,OC1(CC#C)CC1C#N,OC1(CCC)CC1CN,99.36073475,4,6.244493297,9,121.13899999999998,1,1,0,1
6722,6722,OC1(CC#N)CC1C#C,OC1(CCN)CC1CC,102.961608,4,6.244493297,9,121.13899999999998,1,1,0,1
6723,6723,OC1(CC#N)CC1C#N,OC1(CCN)CC1CN,59.45116563,4,6.196727589,9,122.127,1,2,0,1
6724,6724,CC1(CC#CC#C)CC1,CC1(CCCCC)CC1,134.7898881,4,6.391744006,9,118.17899999999999,0,0,0,0
6725,6725,CC1(CC#CC#C)CN1,CC1(CCCCC)CN1,133.7403445,4,6.341708047,9,119.16699999999999,0,1,0,1
6726,6726,CC1(CC#CC#C)CO1,CC1(CCCCC)CO1,136.2345695,4,6.293001101,9,120.15099999999998,1,0,0,0
6727,6727,CC1(CC#CC#N)CC1,CC1(CCCCN)CC1,98.51466738,4,6.341708047,9,119.167,0,1,0,0
6728,6728,CC1(CC#CC#N)CN1,CC1(CCCCN)CN1,94.79236475,4,6.292449389,9,120.155,0,2,0,1
6729,6729,CC1(CC#CC#N)CO1,CC1(CCCCN)CO1,99.49266613,4,6.244493297,9,121.139,1,1,0,0
6730,6730,OC1(CC#CC#C)CC1,OC1(CCCCC)CC1,135.2440996,4,6.293001101,9,120.15099999999998,1,0,0,1
6731,6731,OC1(CC#CC#N)CC1,OC1(CCCCN)CC1,97.81431525,4,6.244493297,9,121.139,1,1,0,1
6732,6732,CC1(CC(=O)C=C1)C#C,CC1(CC(O)CC1)CC,106.9379277,4,6.293001101,9,120.15099999999997,1,0,0,0
6733,6733,CC1(CC(=O)C=C1)C#N,CC1(CC(O)CC1)CN,69.47991925,4,6.244493297,9,121.13899999999998,1,1,0,0
6734,6734,CC1(NC(=O)C=C1)C#C,CC1(NC(O)CC1)CC,96.97481163,4,6.244493297,9,121.13899999999997,1,1,0,1
6735,6735,CC1(OC(=N)C=C1)C#C,CC1(OC(N)CC1)CC,117.790432,4,6.244493297,9,121.13899999999997,1,1,0,1
6736,6736,CC1(OC(=N)C=C1)C#N,CC1(OC(N)CC1)CN,76.25699112,4,6.196727589,9,122.12699999999998,1,2,0,1
6737,6737,CC1(OC(=O)C=C1)C#C,CC1(OC(O)CC1)CC,102.8572444,4,6.197262643,9,122.12299999999996,2,0,0,0
6738,6738,CC1(OC(=O)C=C1)C#N,CC1(OC(O)CC1)CN,71.31317462,4,6.150214039,9,123.11099999999998,2,1,0,0
6739,6739,OC1(CC(=O)C=C1)C#C,OC1(CC(O)CC1)CC,112.040587,4,6.197262643,9,122.12299999999996,2,0,0,1
6740,6740,OC1(CC(=O)C=C1)C#N,OC1(CC(O)CC1)CN,77.2605885,4,6.150214039,9,123.11099999999998,2,1,0,1
6741,6741,CC1(CC(C1)C#C)C#C,CC1(CC(C1)CC)CC,142.3605174,4,6.391744006,9,118.17899999999999,0,0,0,0
6742,6742,CC1(CC(C1)C#C)C#N,CC1(CC(C1)CC)CN,102.0466212,4,6.341708047,9,119.167,0,1,0,0
6743,6743,CC1(CC(C1)C#N)C#C,CC1(CC(C1)CN)CC,100.4686958,4,6.341708047,9,119.167,0,1,0,0
6744,6744,CC1(CC(C1)C#N)C#N,CC1(CC(C1)CN)CN,61.95195437,4,6.292449389,9,120.15500000000002,0,2,0,0
6745,6745,CC1(CC(N1)C#C)C#N,CC1(CC(N1)CC)CN,110.2257101,4,6.292449389,9,120.15499999999999,0,2,0,1
6746,6746,CC1(CC(N1)C#N)C#C,CC1(CC(N1)CN)CC,106.1896603,4,6.292449389,9,120.15499999999999,0,2,0,1
6747,6747,CC1(CC(N1)C#N)C#N,CC1(CC(N1)CN)CN,67.91052663,4,6.243950056,9,121.143,0,3,0,1
6748,6748,CC1(CC(O1)C#C)C#C,CC1(CC(O1)CC)CC,150.1812255,4,6.293001101,9,120.15099999999998,1,0,0,0
6749,6749,CC1(CC(O1)C#C)C#N,CC1(CC(O1)CC)CN,112.4541033,4,6.244493297,9,121.139,1,1,0,0
6750,6750,CC1(CC(O1)C#N)C#C,CC1(CC(O1)CN)CC,110.0287976,4,6.244493297,9,121.139,1,1,0,0
6751,6751,CC1(CC(O1)C#N)C#N,CC1(CC(O1)CN)CN,74.46246188,4,6.196727589,9,122.12700000000001,1,2,0,0
6752,6752,NC1(CC(C1)C#C)C#N,NC1(CC(C1)CC)CN,101.8963114,4,6.292449389,9,120.155,0,2,0,1
6753,6753,NC1(CC(C1)C#N)C#N,NC1(CC(C1)CN)CN,63.8967935,4,6.243950056,9,121.14300000000001,0,3,0,1
6754,6754,OC1(CC(C1)C#C)C#C,OC1(CC(C1)CC)CC,145.321425,4,6.293001101,9,120.15099999999998,1,0,0,1
6755,6755,OC1(CC(C1)C#C)C#N,OC1(CC(C1)CC)CN,105.7387306,4,6.244493297,9,121.139,1,1,0,1
6756,6756,OC1(CC(C1)C#N)C#C,OC1(CC(C1)CN)CC,105.6022046,4,6.244493297,9,121.139,1,1,0,1
6757,6757,OC1(CC(C1)C#N)C#N,OC1(CC(C1)CN)CN,67.102529,4,6.196727589,9,122.12700000000001,1,2,0,1
6758,6758,CC1(CC1(C)C#C)C#C,CC1(CC1(C)CC)CC,139.5847075,4,6.391744006,9,118.17899999999997,0,0,0,0
6759,6759,CC1(CC1(C)C#N)C#C,CC1(CC1(C)CN)CC,98.54092237,4,6.341708047,9,119.16699999999999,0,1,0,0
6760,6760,CC1(CC1(C)C#N)C#N,CC1(CC1(C)CN)CN,59.63888888,4,6.292449389,9,120.155,0,2,0,0
6761,6761,CC1(CC1(N)C#C)C#N,CC1(CC1(N)CC)CN,99.26162213,4,6.292449389,9,120.155,0,2,0,1
6762,6762,CC1(CC1(N)C#N)C#C,CC1(CC1(N)CN)CC,104.4660195,4,6.292449389,9,120.155,0,2,0,1
6763,6763,CC1(CC1(N)C#N)C#N,CC1(CC1(N)CN)CN,62.5105295,4,6.243950056,9,121.14300000000001,0,3,0,1
6764,6764,CC1(CC1(O)C#C)C#C,CC1(CC1(O)CC)CC,144.780572,4,6.293001101,9,120.15099999999997,1,0,0,1
6765,6765,CC1(CC1(O)C#C)C#N,CC1(CC1(O)CC)CN,106.085953,4,6.244493297,9,121.13899999999998,1,1,0,1
6766,6766,CC1(CC1(O)C#N)C#C,CC1(CC1(O)CN)CC,107.6809443,4,6.244493297,9,121.13899999999998,1,1,0,1
6767,6767,CC1(CC1(O)C#N)C#N,CC1(CC1(O)CN)CN,70.30695175,4,6.196727589,9,122.127,1,2,0,1
6768,6768,CC1(NC1(C)C#C)C#C,CC1(NC1(C)CC)CC,141.6004351,4,6.341708047,9,119.16699999999997,0,1,0,1
6769,6769,CC1(NC1(C)C#N)C#C,CC1(NC1(C)CN)CC,103.1079796,4,6.292449389,9,120.15499999999999,0,2,0,1
6770,6770,CC1(NC1(C)C#N)C#N,CC1(NC1(C)CN)CN,65.23645487,4,6.243950056,9,121.143,0,3,0,1
6771,6771,CC1(OC1(C)C#C)C#C,CC1(OC1(C)CC)CC,146.896725,4,6.293001101,9,120.15099999999997,1,0,0,0
6772,6772,CC1(OC1(C)C#N)C#C,CC1(OC1(C)CN)CC,107.2339529,4,6.244493297,9,121.13899999999998,1,1,0,0
6773,6773,CC1(OC1(C)C#N)C#N,CC1(OC1(C)CN)CN,70.94494825,4,6.196727589,9,122.127,1,2,0,0
6774,6774,NC1(CC1(N)C#N)C#C,NC1(CC1(N)CN)CC,103.1631151,4,6.243950056,9,121.143,0,3,0,2
6775,6775,NC1(CC1(N)C#N)C#N,NC1(CC1(N)CN)CN,66.8373535,4,6.196192627,9,122.13100000000001,0,4,0,2
6776,6776,NC1(CC1(O)C#C)C#N,NC1(CC1(O)CC)CN,104.7220057,4,6.196727589,9,122.12699999999998,1,2,0,2
6777,6777,NC1(CC1(O)C#N)C#C,NC1(CC1(O)CN)CC,107.5516384,4,6.196727589,9,122.12699999999998,1,2,0,2
6778,6778,NC1(CC1(O)C#N)C#N,NC1(CC1(O)CN)CN,69.43528575,4,6.149687078,9,123.115,1,3,0,2
6779,6779,OC1(CC1(O)C#C)C#C,OC1(CC1(O)CC)CC,151.995446,4,6.197262643,9,122.12299999999996,2,0,0,2
6780,6780,OC1(CC1(O)C#N)C#C,OC1(CC1(O)CN)CC,113.8003284,4,6.150214039,9,123.11099999999998,2,1,0,2
6781,6781,OC1(CC1(O)C#N)C#N,OC1(CC1(O)CN)CN,79.263845,4,6.103874423,9,124.09899999999999,2,2,0,2
6782,6782,CC1(CC1)C#CCC#N,CC1(CC1)CCCCN,99.21567588,4,6.341708047,9,119.167,0,1,0,0
6783,6783,CC1(CN1)C#CCC#C,CC1(CN1)CCCCC,143.6601399,4,6.341708047,9,119.16699999999999,0,1,0,1
6784,6784,CC1(CN1)C#CCC#N,CC1(CN1)CCCCN,102.6111037,4,6.292449389,9,120.155,0,2,0,1
6785,6785,CC1(CO1)C#CCC#C,CC1(CO1)CCCCC,144.0474011,4,6.293001101,9,120.15099999999998,1,0,0,0
6786,6786,CC1(CO1)C#CCC#N,CC1(CO1)CCCCN,103.5772878,4,6.244493297,9,121.139,1,1,0,0
6787,6787,OC1(CC1)C#CCC#C,OC1(CC1)CCCCC,141.645725,4,6.293001101,9,120.15099999999998,1,0,0,1
6788,6788,OC1(CC1)C#CCC#N,OC1(CC1)CCCCN,103.0082106,4,6.244493297,9,121.139,1,1,0,1
6789,6789,CC1(CC1)C(C#C)C#C,CC1(CC1)C(CC)CC,139.5847075,4,6.391744006,9,118.17899999999997,0,0,0,0
6790,6790,CC1(CC1)C(C#C)C#N,CC1(CC1)C(CC)CN,99.48216413,4,6.341708047,9,119.16699999999999,0,1,0,0
6791,6791,CC1(CC1)C(C#N)C#N,CC1(CC1)C(CN)CN,64.91351838,4,6.292449389,9,120.155,0,2,0,0
6792,6792,CC1(CN1)C(C#C)C#C,CC1(CN1)C(CC)CC,142.0802452,4,6.341708047,9,119.16699999999997,0,1,0,1
6793,6793,CC1(CN1)C(C#C)C#N,CC1(CN1)C(CC)CN,105.403323,4,6.292449389,9,120.15499999999999,0,2,0,1
6794,6794,CC1(CO1)C(C#C)C#C,CC1(CO1)C(CC)CC,143.635854,4,6.293001101,9,120.15099999999997,1,0,0,0
6795,6795,CC1(CO1)C(C#C)C#N,CC1(CO1)C(CC)CN,107.1263074,4,6.244493297,9,121.13899999999998,1,1,0,0
6796,6796,OC1(CC1)C(C#C)C#C,OC1(CC1)C(CC)CC,144.6506098,4,6.293001101,9,120.15099999999997,1,0,0,1
6797,6797,OC1(CC1)C(C#C)C#N,OC1(CC1)C(CC)CN,102.7640391,4,6.244493297,9,121.13899999999998,1,1,0,1
6798,6798,CC1(CC1CC#C)C#C,CC1(CC1CCC)CC,142.3834905,4,6.391744006,9,118.17899999999999,0,0,0,0
6799,6799,CC1(CC1CC#C)C#N,CC1(CC1CCC)CN,99.68957863,4,6.341708047,9,119.167,0,1,0,0
6800,6800,CC1(CC1CC#N)C#C,CC1(CC1CCN)CC,98.41621113,4,6.341708047,9,119.167,0,1,0,0
6801,6801,CC1(CC1CC#N)C#N,CC1(CC1CCN)CN,62.82362037,4,6.292449389,9,120.15500000000002,0,2,0,0
6802,6802,CC1(CN1CC#C)C#C,CC1(CN1CCC)CC,147.6167684,4,6.341708047,9,119.16699999999997,0,1,0,0
6803,6803,CC1(CN1CC#C)C#N,CC1(CN1CCC)CN,106.4213606,4,6.292449389,9,120.15499999999999,0,2,0,0
6804,6804,CC1(CN1CC#N)C#C,CC1(CN1CCN)CC,106.3248735,4,6.292449389,9,120.15499999999999,0,2,0,0
6805,6805,CC1(CN1CC#N)C#N,CC1(CN1CCN)CN,65.989317,4,6.243950056,9,121.143,0,3,0,0
6806,6806,CC1(NC1CC#C)C#C,CC1(NC1CCC)CC,143.0090159,4,6.341708047,9,119.16699999999999,0,1,0,1
6807,6807,CC1(NC1CC#C)C#N,CC1(NC1CCC)CN,103.4040047,4,6.292449389,9,120.155,0,2,0,1
6808,6808,CC1(NC1CC#N)C#C,CC1(NC1CCN)CC,102.2973565,4,6.292449389,9,120.155,0,2,0,1
6809,6809,CC1(NC1CC#N)C#N,CC1(NC1CCN)CN,64.75336288,4,6.243950056,9,121.14300000000001,0,3,0,1
6810,6810,CC1(OC1CC#C)C#C,CC1(OC1CCC)CC,147.3765351,4,6.293001101,9,120.15099999999998,1,0,0,0
6811,6811,CC1(OC1CC#C)C#N,CC1(OC1CCC)CN,108.8486354,4,6.244493297,9,121.139,1,1,0,0
6812,6812,CC1(OC1CC#N)C#C,CC1(OC1CCN)CC,106.3340628,4,6.244493297,9,121.139,1,1,0,0
6813,6813,CC1(OC1CC#N)C#N,CC1(OC1CCN)CN,69.12810225,4,6.196727589,9,122.12700000000001,1,2,0,0
6814,6814,NC1(CC1CC#C)C#N,NC1(CC1CCC)CN,100.9892011,4,6.292449389,9,120.155,0,2,0,1
6815,6815,NC1(CC1CC#N)C#N,NC1(CC1CCN)CN,61.92373025,4,6.243950056,9,121.14300000000001,0,3,0,1
6816,6816,OC1(CC1CC#C)C#C,OC1(CC1CCC)CC,143.0621823,4,6.293001101,9,120.15099999999998,1,0,0,1
6817,6817,OC1(CC1CC#C)C#N,OC1(CC1CCC)CN,105.5234396,4,6.244493297,9,121.139,1,1,0,1
6818,6818,OC1(CC1CC#N)C#C,OC1(CC1CCN)CC,101.9927985,4,6.244493297,9,121.139,1,1,0,1
6819,6819,OC1(CC1CC#N)C#N,OC1(CC1CCN)CN,65.28699575,4,6.196727589,9,122.12700000000001,1,2,0,1
6820,6820,CC1(CC=CC1=O)C#C,CC1(CCCC1O)CC,106.6208986,4,6.293001101,9,120.15099999999998,1,0,0,0
6821,6821,CC1(CC=CC1=O)C#N,CC1(CCCC1O)CN,67.69983025,4,6.244493297,9,121.139,1,1,0,0
6822,6822,CC1(NC=CC1=O)C#C,CC1(NCCC1O)CC,102.0886292,4,6.244493297,9,121.13899999999998,1,1,0,1
6823,6823,CC1(NC=CC1=O)C#N,CC1(NCCC1O)CN,65.28633938,4,6.196727589,9,122.127,1,2,0,1
6824,6824,OC1(CC=CC1=O)C#C,OC1(CCCC1O)CC,112.10885,4,6.197262643,9,122.12299999999998,2,0,0,1
6825,6825,OC1(CC=CC1=O)C#N,OC1(CCCC1O)CN,78.24383825,4,6.150214039,9,123.11099999999999,2,1,0,1
6826,6826,CC1(CCC1)C#CC#C,CC1(CCC1)CCCC,134.9907389,4,6.391744006,9,118.17899999999999,0,0,0,0
6827,6827,CC1(CCC1)C#CC#N,CC1(CCC1)CCCN,98.54354787,4,6.341708047,9,119.167,0,1,0,0
6828,6828,CC1(CCO1)C#CC#C,CC1(CCO1)CCCC,139.6989168,4,6.293001101,9,120.15099999999998,1,0,0,0
6829,6829,CC1(CCO1)C#CC#N,CC1(CCO1)CCCN,103.7919224,4,6.244493297,9,121.139,1,1,0,0
6830,6830,CC1(COC1)C#CC#C,CC1(COC1)CCCC,134.3803101,4,6.293001101,9,120.15099999999998,1,0,0,0
6831,6831,CC1(COC1)C#CC#N,CC1(COC1)CCCN,98.11427862,4,6.244493297,9,121.139,1,1,0,0
6832,6832,NC1(COC1)C#CC#N,NC1(COC1)CCCN,102.1883983,4,6.196727589,9,122.127,1,2,0,1
6833,6833,OC1(CCC1)C#CC#C,OC1(CCC1)CCCC,138.5069397,4,6.293001101,9,120.15099999999998,1,0,0,1
6834,6834,OC1(CCC1)C#CC#N,OC1(CCC1)CCCN,101.9626053,4,6.244493297,9,121.139,1,1,0,1
6835,6835,OC1(COC1)C#CC#C,OC1(COC1)CCCC,140.1130894,4,6.197262643,9,122.12299999999998,2,0,0,1
6836,6836,OC1(COC1)C#CC#N,OC1(COC1)CCCN,104.6550555,4,6.150214039,9,123.11099999999999,2,1,0,1
6837,6837,CC1(CCC1C#C)C#C,CC1(CCC1CC)CC,133.3484886,4,6.391744006,9,118.17899999999997,0,0,0,0
6838,6838,CC1(CCC1C#C)C#N,CC1(CCC1CC)CN,99.291159,4,6.341708047,9,119.16699999999999,0,1,0,0
6839,6839,CC1(CCC1C#N)C#C,CC1(CCC1CN)CC,99.45065813,4,6.341708047,9,119.16699999999999,0,1,0,0
6840,6840,CC1(CCC1C#N)C#N,CC1(CCC1CN)CN,60.75407,4,6.292449389,9,120.155,0,2,0,0
6841,6841,CC1(CNC1C#C)C#N,CC1(CNC1CC)CN,100.9222509,4,6.292449389,9,120.15499999999999,0,2,0,1
6842,6842,CC1(CNC1C#N)C#C,CC1(CNC1CN)CC,101.6692056,4,6.292449389,9,120.15499999999999,0,2,0,1
6843,6843,CC1(CNC1C#N)C#N,CC1(CNC1CN)CN,65.40711237,4,6.243950056,9,121.143,0,3,0,1
6844,6844,CC1(COC1C#C)C#C,CC1(COC1CC)CC,143.6850821,4,6.293001101,9,120.15099999999997,1,0,0,0
6845,6845,CC1(COC1C#C)C#N,CC1(COC1CC)CN,107.1341839,4,6.244493297,9,121.13899999999998,1,1,0,0
6846,6846,CC1(COC1C#N)C#C,CC1(COC1CN)CC,103.7899533,4,6.244493297,9,121.13899999999998,1,1,0,0
6847,6847,CC1(COC1C#N)C#N,CC1(COC1CN)CN,69.31254363,4,6.196727589,9,122.127,1,2,0,0
6848,6848,CC1(NCC1C#C)C#N,CC1(NCC1CC)CN,105.9107009,4,6.292449389,9,120.15499999999999,0,2,0,1
6849,6849,CC1(NCC1C#N)C#C,CC1(NCC1CN)CC,101.8831839,4,6.292449389,9,120.15499999999999,0,2,0,1
6850,6850,CC1(NCC1C#N)C#N,CC1(NCC1CN)CN,63.29489762,4,6.243950056,9,121.143,0,3,0,1
6851,6851,CC1(OCC1C#C)C#C,CC1(OCC1CC)CC,145.3417726,4,6.293001101,9,120.15099999999997,1,0,0,0
6852,6852,CC1(OCC1C#C)C#N,CC1(OCC1CC)CN,107.2746481,4,6.244493297,9,121.13899999999998,1,1,0,0
6853,6853,CC1(OCC1C#N)C#C,CC1(OCC1CN)CC,100.9531005,4,6.244493297,9,121.13899999999998,1,1,0,0
6854,6854,CC1(OCC1C#N)C#N,CC1(OCC1CN)CN,69.45300787,4,6.196727589,9,122.127,1,2,0,0
6855,6855,NC1(CCC1C#C)C#N,NC1(CCC1CC)CN,100.0774962,4,6.292449389,9,120.15499999999999,0,2,0,1
6856,6856,NC1(CCC1C#N)C#C,NC1(CCC1CN)CC,102.2809471,4,6.292449389,9,120.15499999999999,0,2,0,1
6857,6857,NC1(CCC1C#N)C#N,NC1(CCC1CN)CN,61.63164338,4,6.243950056,9,121.143,0,3,0,1
6858,6858,NC1(CNC1C#C)C#N,NC1(CNC1CC)CN,107.0547625,4,6.243950056,9,121.14299999999999,0,3,0,2
6859,6859,NC1(CNC1C#N)C#C,NC1(CNC1CN)CC,106.3865727,4,6.243950056,9,121.14299999999999,0,3,0,2
6860,6860,NC1(CNC1C#N)C#N,NC1(CNC1CN)CN,69.15370088,4,6.196192627,9,122.131,0,4,0,2
6861,6861,NC1(COC1C#C)C#N,NC1(COC1CC)CN,111.9578837,4,6.196727589,9,122.12699999999998,1,2,0,1
6862,6862,NC1(COC1C#N)C#C,NC1(COC1CN)CC,110.4108079,4,6.196727589,9,122.12699999999998,1,2,0,1
6863,6863,NC1(COC1C#N)C#N,NC1(COC1CN)CN,72.97117788,4,6.149687078,9,123.115,1,3,0,1
6864,6864,OC1(CCC1C#C)C#C,OC1(CCC1CC)CC,144.6637372,4,6.293001101,9,120.15099999999997,1,0,0,1
6865,6865,OC1(CCC1C#C)C#N,OC1(CCC1CC)CN,107.9986298,4,6.244493297,9,121.13899999999998,1,1,0,1
6866,6866,OC1(CCC1C#N)C#C,OC1(CCC1CN)CC,102.5927253,4,6.244493297,9,121.13899999999998,1,1,0,1
6867,6867,OC1(CCC1C#N)C#N,OC1(CCC1CN)CN,67.87245688,4,6.196727589,9,122.127,1,2,0,1
6868,6868,OC1(CNC1C#C)C#C,OC1(CNC1CC)CC,150.8198784,4,6.244493297,9,121.13899999999997,1,1,0,2
6869,6869,OC1(CNC1C#C)C#N,OC1(CNC1CC)CN,112.6017876,4,6.196727589,9,122.12699999999998,1,2,0,2
6870,6870,OC1(CNC1C#N)C#C,OC1(CNC1CN)CC,107.7531455,4,6.196727589,9,122.12699999999998,1,2,0,2
6871,6871,OC1(CNC1C#N)C#N,OC1(CNC1CN)CN,77.49819625,4,6.149687078,9,123.115,1,3,0,2
6872,6872,OC1(COC1C#C)C#C,OC1(COC1CC)CC,147.8084299,4,6.197262643,9,122.12299999999996,2,0,0,1
6873,6873,OC1(COC1C#C)C#N,OC1(COC1CC)CN,117.4661828,4,6.150214039,9,123.11099999999998,2,1,0,1
6874,6874,OC1(COC1C#N)C#C,OC1(COC1CN)CC,106.7252623,4,6.150214039,9,123.11099999999998,2,1,0,1
6875,6875,OC1(COC1C#N)C#N,OC1(COC1CN)CN,77.81785088,4,6.103874423,9,124.09899999999999,2,2,0,1
6876,6876,CC1=C(C#C)C(=N)OC1,CC1C(CC)C(N)OC1,105.7170703,4,6.244493297,9,121.13899999999998,1,1,0,1
6877,6877,CC1=C(C#C)C(=O)CC1,CC1C(CC)C(O)CC1,98.60787263,4,6.293001101,9,120.15099999999998,1,0,0,0
6878,6878,CC1=C(C#C)C(=O)NC1,CC1C(CC)C(O)NC1,88.71892688,4,6.244493297,9,121.13899999999998,1,1,0,1
6879,6879,CC1=C(C#C)C(=O)OC1,CC1C(CC)C(O)OC1,93.29779887,4,6.197262643,9,122.12299999999998,2,0,0,0
6880,6880,CC1=C(C#N)C(=N)OC1,CC1C(CN)C(N)OC1,68.11465925,4,6.196727589,9,122.127,1,2,0,1
6881,6881,CC1=C(C#N)C(=O)CC1,CC1C(CN)C(O)CC1,60.57684875,4,6.244493297,9,121.139,1,1,0,0
6882,6882,CC1=C(C#N)C(=O)NC1,CC1C(CN)C(O)NC1,50.83099275,4,6.196727589,9,122.127,1,2,0,1
6883,6883,CC1=C(C#N)C(=O)OC1,CC1C(CN)C(O)OC1,56.82566563,4,6.150214039,9,123.11099999999999,2,1,0,0
6884,6884,NC1=C(C#C)C(=N)OC1,NC1C(CC)C(N)OC1,97.79659313,4,6.196727589,9,122.12699999999998,1,2,0,2
6885,6885,NC1=C(C#C)C(=O)NC1,NC1C(CC)C(O)NC1,81.6504245,4,6.196727589,9,122.12699999999998,1,2,0,2
6886,6886,NC1=C(C#C)C(=O)OC1,NC1C(CC)C(O)OC1,86.462966,4,6.150214039,9,123.11099999999998,2,1,0,1
6887,6887,NC1=C(C#N)C(=N)OC1,NC1C(CN)C(N)OC1,62.78423788,4,6.149687078,9,123.115,1,3,0,2
6888,6888,NC1=C(C#N)C(=O)CC1,NC1C(CN)C(O)CC1,51.07582062,4,6.196727589,9,122.127,1,2,0,1
6889,6889,NC1=C(C#N)C(=O)OC1,NC1C(CN)C(O)OC1,48.93997638,4,6.103874423,9,124.09899999999999,2,2,0,1
6890,6890,CC1=C(CC(=O)C1)C#C,CC1C(CC(O)C1)CC,102.5618756,4,6.293001101,9,120.15099999999998,1,0,0,0
6891,6891,CC1=C(CC(=O)C1)C#N,CC1C(CC(O)C1)CN,65.075643,4,6.244493297,9,121.139,1,1,0,0
6892,6892,CC1=C(CC(=O)N1)C#C,CC1C(CC(O)N1)CC,88.89811725,4,6.244493297,9,121.13899999999998,1,1,0,1
6893,6893,CC1=C(CC(=O)N1)C#N,CC1C(CC(O)N1)CN,49.26816388,4,6.196727589,9,122.127,1,2,0,1
6894,6894,CC1=C(NC(=O)C1)C#C,CC1C(NC(O)C1)CC,92.19771438,4,6.244493297,9,121.13899999999998,1,1,0,1
6895,6895,CC1=C(NC(=O)C1)C#N,CC1C(NC(O)C1)CN,56.61496925,4,6.196727589,9,122.127,1,2,0,1
6896,6896,CC1=C(CCC1=O)C#C,CC1C(CCC1O)CC,98.34138438,4,6.293001101,9,120.15099999999998,1,0,0,0
6897,6897,CC1=C(CCC1=O)C#N,CC1C(CCC1O)CN,61.59291725,4,6.244493297,9,121.139,1,1,0,0
6898,6898,CC1=C(CNC1=O)C#C,CC1C(CNC1O)CC,85.4573995,4,6.244493297,9,121.13899999999997,1,1,0,1
6899,6899,CC1=C(CNC1=O)C#N,CC1C(CNC1O)CN,50.70759425,4,6.196727589,9,122.12699999999998,1,2,0,1
6900,6900,CC1=C(COC1=N)C#C,CC1C(COC1N)CC,102.0183971,4,6.244493297,9,121.13899999999998,1,1,0,1
6901,6901,CC1=C(COC1=O)C#C,CC1C(COC1O)CC,92.93154163,4,6.197262643,9,122.12299999999998,2,0,0,0
6902,6902,CC1=C(COC1=O)C#N,CC1C(COC1O)CN,53.82931375,4,6.150214039,9,123.11099999999999,2,1,0,0
6903,6903,CC1=CC(=O)C(C1)C#C,CC1CC(O)C(C1)CC,105.0705409,4,6.293001101,9,120.15099999999998,1,0,0,0
6904,6904,CC1=CC(=O)C(C1)C#N,CC1CC(O)C(C1)CN,64.87479225,4,6.244493297,9,121.139,1,1,0,0
6905,6905,NC1=CC(=O)C(C1)C#C,NC1CC(O)C(C1)CC,95.34831438,4,6.244493297,9,121.13899999999998,1,1,0,1
